Type,Name,Prompt
American_actors,Thurston_Hall,"Please complete the following sentence: Ernest Thurston Hall was an American film, "
American_actors,William_Hall_Jr.,Please complete the following sentence: William Hall Jr. is a film and stage 
American_actors,Brian_Hallisay,"Please complete the following sentence: Brian Hallisay is an American actor, known "
American_actors,Ray_Hallor,Please complete the following sentence: Ray Hallor was an actor in films 
American_actors,Brett_Halsey,"Please complete the following sentence: Brett Halsey is an American film actor, "
American_actors,Brett_Halsey,Please complete the following sentence: Universal Pictures selected Brett Halsey's acting name 
American_actors,Charles_Halton,Please complete the following sentence: Charles Halton was an American character actor 
American_actors,John_F._Hamilton,Please complete the following sentence: He was known as John F. Hamilton to 
American_actors,Murray_Hamilton,"Please complete the following sentence: Murray Hamilton was an American stage, screen, "
American_actors,Brandon_Hammond,Please complete the following sentence: Brandon Hammond is a former child actor 
American_actors,Nicholas_Hammond,Please complete the following sentence: Nicholas Hammond is an American-Australian actor and 
American_actors,Walter_Hampden,"Please complete the following sentence: Walter Hampden Dougherty, known professionally as Walter "
American_actors,Walter_Hampden,"Please complete the following sentence: For 27 years, Walter Hampden was president "
American_actors,Paul_Hampton,"Please complete the following sentence: Paul Hampton is an American actor, singer, "
American_actors,Sean_Hampton,"Please complete the following sentence: Sean Hampton is an American actor, director, "
American_actors,Marc_Handler,"Please complete the following sentence: Marc Handler is an award winning writer, "
American_actors,James_Hanlon,Please complete the following sentence: James Hanlon is known as an actor 
American_actors,Matt_Hannon,"Please complete the following sentence: Mathew Karedas, also known as Matt Hannon, "
American_actors,Gale_Hansen,Please complete the following sentence: Gale Hansen  is an American film 
American_actors,Mark_Hapka,Please complete the following sentence: Mark Hapka is an American film and 
American_actors,Carl_Harbaugh,"Please complete the following sentence: Carl Harbaugh was an American film actor, "
American_actors,Kadeem_Hardison,Please complete the following sentence: Kadeem Hardison is an American actor and 
American_actors,Oliver_Hardy,Please complete the following sentence: The elder Oliver Hardy assisted his father 
American_actors,Dorian_Harewood,Please complete the following sentence: Dorian Harewood is an American actor and 
American_actors,Mickey_Hargitay,"Please complete the following sentence: And along came Mickey Hargitay, a great "
American_actors,Sam_Hargrave,"Please complete the following sentence: Sam Hargrave is an American stuntman, actor "
American_actors,Jeff_B._Harmon,"Please complete the following sentence: Jeff B. Harmon is an American film director, "
American_actors,Mark_Harmon,Please complete the following sentence: Thomas Mark Harmon is an American television 
American_actors,Gale_Harold,Please complete the following sentence: Gale Harold returned to the New York 
American_actors,Hill_Harper,Please complete the following sentence: Hill Harper has been acting since the 
American_actors,Hill_Harper,Please complete the following sentence: Hill Harper's acting career also includes voice-over 
American_actors,William_Harrigan,Please complete the following sentence: William Harrigan was an American actor who 
American_actors,Fox_Harris,Please complete the following sentence: Fox Harris was an American actor known 
American_actors,Hank_Harris,Please complete the following sentence: Hank Harris is an American actor who 
American_actors,Jonathan_Harris,Please complete the following sentence: Jonathan Harris was an American character actor 
American_actors,Kirk_Harris,"Please complete the following sentence: Award winning actor-filmmaker, Kirk Harris has been "
American_actors,Lawson_Harris,"Please complete the following sentence: William Lawson Harris was an American director, "
American_actors,Neil_Patrick_Harris,"Please complete the following sentence: Neil Patrick Harris is an American actor, comedian, "
American_actors,Ricky_Harris,"Please complete the following sentence: Ricky Harris was an American producer, actor "
American_actors,Robert_H._Harris,Please complete the following sentence: Robert H. Harris was an  American character 
American_actors,Robert_H._Harris,Please complete the following sentence: Robert H. Harris also appeared in the first 
American_actors,Robert_H._Harris,Please complete the following sentence: Demetria Fulton previewed Robert H. Harris' appearance in 
American_actors,Stacy_Harris,Please complete the following sentence: Stacy Harris  was a Canadian-born actor 
American_actors,Wadsworth_Harris,Please complete the following sentence: Wadsworth Harris was an American actor of 
American_actors,Wendell_B._Harris_Jr.,"Please complete the following sentence: Wendell B. Harris Jr., is a Juilliard- and Interlochen-trained "
American_actors,Jack_Oakie,"Please complete the following sentence: Jack Oakie was an American actor, starring "
American_actors,Jack_Oakie,"Please complete the following sentence: Jack Oakie died on January 23, 1978, "
American_actors,Jack_Oakie,"Please complete the following sentence: ""Jack Oakie's star on the Hollywood Walk "
American_actors,Jack_Oakie,Please complete the following sentence: Jack Oakie is mentioned in the Coen 
American_actors,Simon_Oakland,Please complete the following sentence: Simon Oakland was an American actor of 
American_actors,Simon_Oakland,Please complete the following sentence: Simon Oakland's notable performance in I Want 
American_actors,Warren_Oates,"Please complete the following sentence: ""The documentary film Warren Oates: Across the "
American_actors,Ken_Ober,Please complete the following sentence: Ken Ober was an American game show 
American_actors,P._J._Ochlan,Please complete the following sentence: P. J. Ochlan is an American actor and 
American_actors,Ryan_Ochoa,Please complete the following sentence: Ryan Ochoa is an American actor and 
American_actors,George_T._Odom,"Please complete the following sentence: George T. Odom was an American character actor, "
American_actors,George_T._Odom,"Please complete the following sentence: George T. Odom died around September 21, 2016, "
American_actors,Charles_Stanton_Ogle,Please complete the following sentence: Charles Stanton Ogle was an American stage and 
American_actors,Arvo_Ojala,Please complete the following sentence: Arvo Ojala was a Hollywood technical advisor 
American_actors,Gerald_Okamura,Please complete the following sentence: Gerald Okamura is an American theatrical martial 
American_actors,Ken_Olandt,Please complete the following sentence: Ken Olandt is best known for his 
American_actors,Jason_Manuel_Olazabal,"Please complete the following sentence: Jason Manuel Olazabal, also just known as Jason "
American_actors,Jason_Manuel_Olazabal,Please complete the following sentence: Jason Manuel Olazabal is also a member of 
American_actors,Richard_Oldfield,Please complete the following sentence: Richard Oldfield is an American film and 
American_actors,Ken_Olfson,"Please complete the following sentence: Ken Olfson was an American film, theater "
American_actors,Gordon_Oliver,Please complete the following sentence: Gordon Oliver was an American actor and 
American_actors,Guy_Oliver,Please complete the following sentence: Guy Oliver died at age 53 from 
American_actors,Walter_Olkewicz,Please complete the following sentence: Walter Olkewicz is an American actor who 
American_actors,Edward_James_Olmos,"Please complete the following sentence: Edward James Olmos is an American actor, director, "
American_actors,Nelson_Olmsted,"Please complete the following sentence: Nelson Olmsted, was an actor in films, "
American_actors,Dana_Olsen,"Please complete the following sentence: Dana Olsen is an American actor, film "
American_actors,Eric_Christian_Olsen,Please complete the following sentence: Eric Christian Olsen is an American actor and 
American_actors,Moroni_Olsen,"Please complete the following sentence: In 1923, Olsen organized the ""Moroni Olsen "
American_actors,Morocco_Omari,"Please complete the following sentence: Morocco Omari is an American film, television, "
American_actors,Jack_Ong,"Please complete the following sentence: Jack Ong was an American actor, writer, "
American_actors,Alan_Oppenheimer,Please complete the following sentence: Alan Oppenheimer appeared as film director Cecil 
American_actors,Don_Keith_Opper,"Please complete the following sentence: Don Keith Opper is an American actor, writer, "
American_actors,Angel_Oquendo,"Please complete the following sentence: Angel Oquendo is an American stage, television, "
American_actors,Jerry_Orbach,"Please complete the following sentence: In 1979, Jerry Orbach married Broadway dancer "
American_actors,Jerry_Orbach,"Please complete the following sentence: ',"" and he replied ""Jerry Orbach, without "
American_actors,Jerry_Orbach,"Please complete the following sentence: Another biography, Jerry Orbach, Prince of the "
American_actors,Don_Oreck,"Please complete the following sentence: Don Oreck was an American actor who, "
American_actors,Roscoe_Orman,"Please complete the following sentence: Roscoe Orman on IMDb Roscoe Orman at the "
American_actors,Alan_Ormsby,"Please complete the following sentence: Alan Ormsby is an American director, screenwriter, "
American_actors,Bruce_Ornstein,Please complete the following sentence: Bruce Ornstein is an American actor and 
American_actors,Michael_Marisi_Ornstein,Please complete the following sentence: Michael Marisi Ornstein is an American actor and 
American_actors,Artie_Ortego,Please complete the following sentence: Artie Ortego died at age 70 of 
American_actors,Frank_Orth,Please complete the following sentence: Frank Orth was an American actor born 
American_actors,John_Ortiz,Please complete the following sentence: John Ortiz is an American actor and 
American_actors,Barry_Orton,Please complete the following sentence: Randal Barry Orton is an American actor 
American_actors,George_Ortuzar,"Please complete the following sentence: George Ortuzar, also known as George O, "
American_actors,Drew_Osborne,Please complete the following sentence: Drew Osborne is an American film & 
American_actors,Holmes_Osborne,"Please complete the following sentence: Holmes Osborne is an American actor, best "
American_actors,Jefferson_Osborne,"Please complete the following sentence: Jefferson Osborne was an American actor, who "
American_actors,Robert_Osborne,"Please complete the following sentence: Cinema Retro interview with Robert Osborne Gilbert Gottfried's "
American_actors,Cliff_Osmond,Please complete the following sentence: Cliff Osmond was an American character actor 
American_actors,Donny_Osmond,"Please complete the following sentence: In 1963, Donny Osmond made his debut "
American_actors,Donny_Osmond,Please complete the following sentence: Versions of The Donny Osmond Show air 
American_actors,Donny_Osmond,"Please complete the following sentence: As of January 2012, The Donny Osmond "
American_actors,Donny_Osmond,Please complete the following sentence: Donny Osmond is also featured in the 
American_actors,Jeff_Osterhage,Please complete the following sentence: Jeff Osterhage is an American film and 
American_actors,Peter_Ostrum,"Please complete the following sentence: In 1984, Peter Ostrum received his Doctorate "
American_actors,George_Ovey,Please complete the following sentence: George Ovey was an American film actor 
American_actors,Jeffrey_Uhlmann,Please complete the following sentence: Jeffrey Uhlmann is an American research scientist 
American_actors,Jay_Underwood,Please complete the following sentence: Jay Underwood is an American actor and 
American_actors,Billy_Unger,"Please complete the following sentence: Credited as Billy Unger before 2016, starting "
American_actors,Brandon_Uranowitz,"Please complete the following sentence: "", PlayShakespeare.com wrote, ""Brandon Uranowitz’ effortless command "
American_actors,Johann_Urb,"Please complete the following sentence: Johann Urb is an Estonian-American actor, film "
American_actors,Francis_L._Urry,"Please complete the following sentence: Francis L. Urry was a Utah-based prominent radio, "
American_actors,Guy_Usher,Please complete the following sentence: James Guy Usher was an American film 
American_actors,Guy_Usher,"Please complete the following sentence: Billed as James Guy Usher, he often "
American_actors,David_Vadim,Please complete the following sentence: David Vadim was born in Ukraine and 
American_actors,Dan_Vadis,Please complete the following sentence: Dan Vadis was an American actor famous 
American_actors,Arun_Vaidyanathan,"Please complete the following sentence: Arun Vaidyanathan is an Indian-American film director, "
American_actors,Maris_Valainis,Please complete the following sentence: Maris Valainis is an American construction consultant 
American_actors,Jeremy_Ray_Valdez,Please complete the following sentence: Jeremy Ray Valdez is an American actor and 
American_actors,Michael_Vale,Please complete the following sentence: Michael Vale was an American character actor 
American_actors,Paul_Valentine,Please complete the following sentence: Paul Valentine was an American film and 
American_actors,Valia_Valentinoff,Please complete the following sentence: He was also known as Valia Valentinoff 
American_actors,Murray_Valeriano,"Please complete the following sentence: Murray Valeriano is an American comedian, producer, "
American_actors,Nick_Vallelonga,"Please complete the following sentence: Nick Vallelonga is an American actor, screenwriter, "
American_actors,Rick_Vallin,Please complete the following sentence: Rick Vallin was an actor who appeared 
American_actors,James_Vallo,Please complete the following sentence: James Vallo is an American producer and 
American_actors,Lee_Van_Atta,Please complete the following sentence: Lee Van Atta  was an American child 
American_actors,Lewis_Van_Bergen,"Please complete the following sentence: Lewis Van Bergen was an American actor, best "
American_actors,Ron_van_Clief,Please complete the following sentence: Ron Van Clief is an American martial artist 
American_actors,Ron_van_Clief,Please complete the following sentence: Ron Van Clief retired from competition in 2002 
American_actors,Ron_van_Clief,Please complete the following sentence: Ron Van Clief retired as a 5 time 
American_actors,Ron_van_Clief,Please complete the following sentence: Ron Van Clief has been competing in BJJ 
American_actors,Rob_Van_Dam,"Please complete the following sentence: At WrestleMania 22, Rob Van Dam won the "
American_actors,Rob_Van_Dam,"Please complete the following sentence: The name ""Rob Van Dam"" was given to "
American_actors,Rob_Van_Dam,Please complete the following sentence: Rob Van Dam later joined the ECW Originals 
American_actors,Rob_Van_Dam,"Please complete the following sentence: In 2005, the Rob Van Dam: One of "
American_actors,Rob_Van_Dam,Please complete the following sentence: Rob Van Dam had appeared in many WWE 
American_actors,Barry_Van_Dyke,Please complete the following sentence: Barry Van Dyke is an American actor and 
American_actors,Barry_Van_Dyke,"Please complete the following sentence: Barry Van Dyke later told a reporter, ""He "
American_actors,Barry_Van_Dyke,Please complete the following sentence: Barry Van Dyke also appeared in many other 
American_actors,Dick_Van_Dyke,Please complete the following sentence: A 2004 special of The Dick Van Dyke 
American_actors,Dick_Van_Dyke,"Please complete the following sentence: — PDF Article Dick Van Dyke -Disney Legends profile Dick "
American_actors,Jerry_Van_Dyke,"Please complete the following sentence: The Jerry Van Dyke Show, which included future "
American_actors,Phillip_Van_Dyke,"Please complete the following sentence: Phillip Van Dyke is a former American actor, "
American_actors,Shane_Van_Dyke,Please complete the following sentence: Shane Van Dyke is an American television and 
American_actors,Emil_Van_Horn,Please complete the following sentence: Emil Van Horn was an American stuntman and 
American_actors,Emil_Van_Horn,"Please complete the following sentence: By the 1930s, Emil Van Horn owned a "
American_actors,Emil_Van_Horn,"Please complete the following sentence: Variety 's review remarked that ""Emil Van Horn makes "
American_actors,Emil_Van_Horn,"Please complete the following sentence: In 1951, Billboard mentioned that Emil Van Horn "
American_actors,Cameron_Van_Hoy,"Please complete the following sentence: Cameron Van Hoy is an American actor, producer "
American_actors,Phillip_Edward_Van_Lear,Please complete the following sentence: Phillip Edward Van Lear is an American 
American_actors,Rik_Van_Nutter,Please complete the following sentence: Rik Van Nutter was an American actor who 
American_actors,Vincent_Van_Patten,"Please complete the following sentence: Vincent Van Patten is an American actor, former "
American_actors,Mandela_Van_Peebles,"Please complete the following sentence: Mandela Van Peebles is an American rapper, film "
American_actors,Ernest_Van_Pelt,Please complete the following sentence: Ernest Van Pelt was born on 31 March 
American_actors,Edward_Van_Sloan,Please complete the following sentence: Edward Van Sloan was an American film character 
American_actors,Travis_Van_Winkle,"Please complete the following sentence: ""Travis Van Winkle on 'The Last Ship' and "
American_actors,Steve_Van_Wormer,Please complete the following sentence: Steve Van Wormer is an American actor and 
American_actors,Warren_Vanders,Please complete the following sentence: Warren Vanders was an American character actor 
American_actors,Warren_Vanders,"Please complete the following sentence: Under the name Warren Vanders, he secured "
American_actors,Chase_Wright_Vanek,Please complete the following sentence: Chase Wright Vanek is an actor who portrayed 
American_actors,Victor_Varconi,Please complete the following sentence: Victor Varconi was a Hungarian actor who 
American_actors,Roland_Varno,Please complete the following sentence: Roland Varno was a character actor from 
American_actors,Randy_Vasquez,Please complete the following sentence: Randy Vasquez is an American actor and 
American_actors,Joseph_Vassallo,Please complete the following sentence: Joseph Vassallo is an actor known for 
American_actors,Ned_Vaughn,Please complete the following sentence: Ned Vaughn is an American film and 
American_actors,Ron_Vawter,Please complete the following sentence: Ron Vawter was an American actor and 
American_actors,Alex_Veadov,Please complete the following sentence: Alex Veadov is a Ukrainian-American film and 
American_actors,Alex_Veadov,Please complete the following sentence: Alex Veadov also voiced characters in some 
American_actors,Alex_Veadov,Please complete the following sentence: Alex Veadov is best known for starring 
American_actors,Perry_N._Vekroff,"Please complete the following sentence: Perry N. Vekroff was an American film director, "
American_actors,Reginald_VelJohnson,"Please complete the following sentence: TV Reginald VelJohnson at the Internet Broadway Database Reginald "
American_actors,Lenny_Venito,"Please complete the following sentence: Lenny Venito is an American actor, who "
American_actors,Ben_Vereen,"Please complete the following sentence: Vereen's four-week summer variety series, Ben Vereen "
American_actors,Tom_Verica,"Please complete the following sentence: Tom Verica is an American actor, television "
American_actors,Joey_D._Vieira,"Please complete the following sentence: Joseph Douglas Vieira, known as Joey D. Vieira, "
American_actors,Robert_G._Vignola,"Please complete the following sentence: Robert G. Vignola was an Italian-American actor, screenwriter "
American_actors,Abe_Vigoda,Please complete the following sentence: But you can't be Abe Vigoda because 
American_actors,Abe_Vigoda,"Please complete the following sentence: ""Abe Vigoda, of 'Godfather' and 'Barney Miller,' "
American_actors,Zach_Villa,"Please complete the following sentence: Zach Villa is an American actor, singer, "
American_actors,Tom_Villard,Please complete the following sentence: The Tom Villard Foundation was a Silver 
American_actors,Chad_Villella,"Please complete the following sentence: Chad Villella is an American actor, writer, "
American_actors,Frank_Vincent,"Please complete the following sentence: Frank Vincent Gattuso Jr., known professionally as "
American_actors,Frank_Vincent,"Please complete the following sentence: His father, Frank Vincent Gattuso Sr., was "
American_actors,James_Vincent,Please complete the following sentence: James Vincent was an American actor and 
American_actors,Gary_Vinson,Please complete the following sentence: Gary Vinson was an American actor who 
American_actors,John_Vivyan,Please complete the following sentence: John Vivyan  was an American actor 
American_actors,Emmett_Vogan,Please complete the following sentence: Charles Emmett Vogan was an American actor 
American_actors,Fred_Vogel,"Please complete the following sentence: Fred Vogel is an American filmmaker, actor, "
American_actors,Jon_Voight,Please complete the following sentence: Jon Voight appears briefly as himself in 
American_actors,Daniel_von_Bargen,"Please complete the following sentence: Daniel von Bargen was an American film, stage "
American_actors,Lenny_Von_Dohlen,"Please complete the following sentence: Lenny Von Dohlen is an American film, television "
American_actors,Lenny_Von_Dohlen,"Please complete the following sentence: In 2015, Lenny Von Dohlen played the title "
American_actors,Theodore_von_Eltz,Please complete the following sentence: Theodore von Eltz was an American film 
American_actors,Harry_von_Meter,Please complete the following sentence: Harry von Meter was an American silent film 
American_actors,Tito_Vuolo,"Please complete the following sentence: Tito Vuolo was an Italian-born American actor, "
American_actors,Tito_Vuolo,Please complete the following sentence: Tito Vuolo was born on 22 March 
American_actors,David_Wachs,Please complete the following sentence: David Wachs is an American actor and 
American_actors,Brian_Patrick_Wade,Please complete the following sentence: Brian Patrick Wade is an American actor and 
American_actors,Charles_Wagenheim,Please complete the following sentence: Charles Wagenheim was an American actor who 
American_actors,Michael_Wager,Please complete the following sentence: Michael Wager was an American film and 
American_actors,George_Waggner,"Please complete the following sentence: George Waggner was an actor, director, producer "
American_actors,Chuck_Wagner,"Please complete the following sentence: Chuck Wagner is an American actor, director, "
American_actors,Chuck_Wagner,"Please complete the following sentence: In 1999, Chuck Wagner recorded demo songs "
American_actors,Max_Wagner,Please complete the following sentence: Max Wagner was a Mexican-born American film 
American_actors,Robert_Wagner,"Please complete the following sentence: Movies Robert Wagner on Charlie Rose Works "
American_actors,Ken_Wahl,Please complete the following sentence: Ken Wahl was born in Chicago on... 
American_actors,Ken_Wahl,"Please complete the following sentence: Oh, one other thing: Ken Wahl is "
American_actors,Mark_Wahlberg,"Please complete the following sentence: ""Wahlberg established the Mark Wahlberg Youth Foundation "
American_actors,Ralph_Waite,Please complete the following sentence: Ralph Waite was an American actor and 
American_actors,Thomas_G._Waites,Please complete the following sentence: Thomas G. Waites is an American actor and 
American_actors,Jimmy_Wakely,"Please complete the following sentence: In 1941, The Jimmy Wakely Trio appeared "
American_actors,Raymond_Walburn,Please complete the following sentence: Raymond Walburn was an American character actor 
American_actors,Gregory_Walcott,Please complete the following sentence: Gregory Walcott was an American television and 
American_actors,Robert_Walden,Please complete the following sentence: Robert Walden is an American television and 
American_actors,James_Rado,"Please complete the following sentence: James Rado is an American actor, playwright, "
American_actors,Paul_Rae,Please complete the following sentence: Paul Rae is an American film and 
American_actors,Michael_Raffetto,Please complete the following sentence: Michael Raffetto was an American radio actor 
American_actors,George_Raft,Please complete the following sentence: George Raft was an American film actor 
American_actors,Mike_Ragan,"Please complete the following sentence: Mike Ragan, was an American actor of "
American_actors,Christopher_Ragland,"Please complete the following sentence: Christopher Ragland is an American actor, voice "
American_actors,William_Ragsdale,Please complete the following sentence: William Ragsdale is an American actor known 
American_actors,Kevin_Rahm,Please complete the following sentence: Kevin Rahm is an American actor known 
American_actors,Robert_D._Raiford,Please complete the following sentence: 'Robert D. Raiford was an American radio broadcaster 
American_actors,Steve_Raines,Please complete the following sentence: Steve Raines was an American television and 
American_actors,Claude_Rains,Please complete the following sentence: William Claude Rains was a British-American film 
American_actors,Claude_Rains,Please complete the following sentence: Claude Rains was one of my teachers 
American_actors,Claude_Rains,"Please complete the following sentence: Claude Rains: truly a class act, on "
American_actors,Claude_Rains,Please complete the following sentence: Claude Rains: A Comprehensive Illustrated Reference to 
American_actors,John_Raitt,"Please complete the following sentence: In 1945, John Raitt was one of "
American_actors,Jason_Raize,"Please complete the following sentence: Jason Raize Rothenberg, known professionally as Jason "
American_actors,Jason_Ralph,Please complete the following sentence: Jason Ralph is an American actor best 
American_actors,Luis_Antonio_Ramos,Please complete the following sentence: Luis Antonio Ramos is a Puerto Rican stateside 
American_actors,Rudy_Ramos,Please complete the following sentence: Rudy Ramos is an American actor and 
American_actors,Dylan_Ramsey,Please complete the following sentence: Dylan Ramsey is an American / Canadian 
American_actors,Ron_Randell,Please complete the following sentence: A Ron Randell Film Club was established 
American_actors,Ron_Randell,"Please complete the following sentence: ""Unsung Aussie Actors – Ron Randell: A "
American_actors,Bill_Randolph,Please complete the following sentence: Bill Randolph is an American actor who 
American_actors,Christopher_Randolph,Please complete the following sentence: Christopher Randolph is an American actor known 
American_actors,Stephen_Rannazzisi,Please complete the following sentence: Stephen Rannazzisi is an American actor and 
American_actors,William_V._Ranous,Please complete the following sentence: William V. Ranous was an American silent film 
American_actors,Michael_Rapaport,"Please complete the following sentence: ""Michael Rapaport Discusses His Film Beats, Rhymes "
American_actors,Johnny_Rapid,Please complete the following sentence: Johnny Rapid is an American gay pornographic 
American_actors,David_Rasche,"Please complete the following sentence: David Rasche is an American theater, film "
American_actors,Jackson_Rathbone,Please complete the following sentence: Monroe Jackson Rathbone V is an American 
American_actors,Jackson_Rathbone,"Please complete the following sentence: His great-grandfather, Monroe Jackson Rathbone II, was "
American_actors,Gregory_Ratoff,Please complete the following sentence: Gregory Ratoff (born Grigory Vasilyevich Ratner; Russian: 
American_actors,Monte_Rawlins,"Please complete the following sentence: Monte Rawlins, born Dean Calvin Spencer, also "
American_actors,Ray_J,Please complete the following sentence: Ray J was in San Diego when 
American_actors,Ray_J,Please complete the following sentence: Ray J's sister Brandy described him at 
American_actors,Ray_J,"Please complete the following sentence: ""Ray J and Houston became very close "
American_actors,Ray_J,"Please complete the following sentence: However, Ray J stated that he and "
American_actors,Ray_J,"Please complete the following sentence: On May 21, 2012, Ray J was "
American_actors,Ray_J,Please complete the following sentence: Ray J went to the Beverly Hilton 
American_actors,Ray_J,Please complete the following sentence: Ray J is hosting Oxygen's new reality 
American_actors,Ray_J,Please complete the following sentence: Ray J was reported to have sent 
American_actors,Ray_J,Please complete the following sentence: Ray J and Princess Love also took 
American_actors,Ray_J,Please complete the following sentence: Ray J secured product placements through celebrities 
American_actors,Ray_J,Please complete the following sentence: Ray J takes an active full-time role 
American_actors,Ray_J,Please complete the following sentence: Ray J confronted Fabolous in Las Vegas 
American_actors,Ray_J,Please complete the following sentence: Ray J demanded an on-air apology from 
American_actors,Ray_J,Please complete the following sentence: Three years later Ray J took full 
American_actors,Ray_J,"Please complete the following sentence: According to Ray J, he went through "
American_actors,Ray_J,"Please complete the following sentence: ""On May 30, 2014, Ray J was "
American_actors,Ray_J,Please complete the following sentence: Ray J became angered because he contends 
American_actors,Ray_J,"Please complete the following sentence: Ray J posted $20,000 bail and was "
American_actors,Ray_J,"Please complete the following sentence: On August 19, Ray J pleaded not "
American_actors,Albert_Ray,"Please complete the following sentence: Albert Ray was an American film director, "
American_actors,Aldo_Ray,Please complete the following sentence: Aldo Ray was an American actor of 
American_actors,Aldo_Ray,Please complete the following sentence: You take someone like Aldo Ray who 
American_actors,Aldo_Ray,Please complete the following sentence: Aldo Ray has never been considered a 
American_actors,Gene_Anthony_Ray,"Please complete the following sentence: Gene Anthony Ray was an American actor, dancer, "
American_actors,Johnnie_Ray,"Please complete the following sentence: Decades later, Johnnie Ray often mentioned Kilgallen "
American_actors,Johnnie_Ray,"Please complete the following sentence: Johnnie Ray interviewed on the Pop Chronicles 1956 "
American_actors,Alec_Rayme,Please complete the following sentence: Alec Rayme is an American actorRayme has 
American_actors,Timothy_L._Raynor,"Please complete the following sentence: Timothy L. Raynor is an American actor, stuntman, "
American_actors,Ronald_Reagan,Please complete the following sentence: In 1992 Reagan established the Ronald Reagan 
American_actors,Ronald_Reagan,"Please complete the following sentence: She later said, ""Ronald Reagan had a "
American_actors,Ronald_Reagan,"Please complete the following sentence: That year, the Ronald Reagan Building and "
American_actors,Tommy_Reamon,Please complete the following sentence: Tommy Reamon is a retired African-American professional 
American_actors,Tommy_Reamon,Please complete the following sentence: Tommy Reamon holds the WFL records for 
American_actors,Tommy_Reamon,"Please complete the following sentence: From 2006 until early 2008, Tommy Reamon "
American_actors,Rhodes_Reason,Please complete the following sentence: Rhodes Reason was an American actor who 
American_actors,Arthur_Redcloud,"Please complete the following sentence: Arthur Redcloud is a Native American actor, "
American_actors,Billy_Redden,"Please complete the following sentence: Billy Redden is an American actor, best "
American_actors,Lance_Reddick,Please complete the following sentence: Lance Reddick is an American actor and 
American_actors,Keith_Reddin,Please complete the following sentence: Keith Reddin is an American actor and 
American_actors,Robert_Redford,Please complete the following sentence: Charles Robert Redford Jr. is a retired 
American_actors,Markus_Redmond,"Please complete the following sentence: Markus Redmond is an American film director, "
American_actors,Markus_Redmond,"Please complete the following sentence: ""10 QUESTIONS WITH…..MARKUS REDMOND"", from the blog "
American_actors,Alan_Reed,Please complete the following sentence: Alan Reed was an American actor and 
American_actors,Jerry_Reed,Please complete the following sentence: Jerry Reed Hubbard was an American country 
American_actors,Jerry_Reed,"Please complete the following sentence: Jerry Reed graduated from O'Keefe High School, "
American_actors,Jon_Reep,Please complete the following sentence: Jon Reep is an American stand-up comedian 
American_actors,Christopher_Reeve,"Please complete the following sentence: – Newsweek Christopher Reeve has become an instant "
American_actors,Christopher_Reeve,"Please complete the following sentence: He created the Christopher Reeve Foundation, now "
American_actors,Christopher_Reeve,"Please complete the following sentence: Of Christopher Reeve, UC Irvine said, ""in "
American_actors,Christopher_Reeve,"Please complete the following sentence: Christopher Reeve Homepage Reeve, Christopher Nothing is Impossible, "
American_actors,Scott_Reeves,Please complete the following sentence: Gregory Scott Reeves is an American actor 
American_actors,Steve_Reeves,"Please complete the following sentence: ""On The Cover: Steve Reeves"", Hardgainer, November "
American_actors,Steve_Reeves,"Please complete the following sentence: Moore, Milton Jr. ""STEVE REEVES - One "
American_actors,Steve_Reeves,"Please complete the following sentence: ""STEVE REEVES - His Legacy in Films"", "
American_actors,Steve_Reeves,"Please complete the following sentence: Steve Reeves Biography ""WORLDS TO CONQUER – "
American_actors,Steve_Reevis,Please complete the following sentence: Steve Reevis was a Native American actor 
American_actors,Joe_Regalbuto,Please complete the following sentence: Joe Regalbuto is an American actor and 
American_actors,Charles_Nelson_Reilly,"Please complete the following sentence: Charles Nelson Reilly II was an American actor, "
American_actors,Carl_Reiner,"Please complete the following sentence: Carl Reiner is an American comedian, actor, "
American_actors,Carl_Reiner,"Please complete the following sentence: Carl Reiner, listed as that episode's only "
American_actors,Carl_Reiner,Please complete the following sentence: Grammy Winners Grammy Winners Carl Reiner and 
American_actors,Paul_Reiser,"Please complete the following sentence: Paul Reiser is an American comedian, actor, "
American_actors,Charles_Reisner,Please complete the following sentence: Charles Reisner was an American film director 
American_actors,Pat_Renella,Please complete the following sentence: Pat Renella died at age 83 at 
American_actors,Patrick_Renna,Please complete the following sentence: Patrick Renna is an American actor who 
American_actors,Jeremy_Renner,"Please complete the following sentence: In July, Jeremy Renner was announced to "
American_actors,Dick_La_Reno,Please complete the following sentence: Dick La Reno was an American film actor 
American_actors,Frank_Renzulli,"Please complete the following sentence: Frank Renzulli is an American film actor, "
American_actors,Frank_Renzulli,Please complete the following sentence: Frank Renzulli had a recurring role as 
American_actors,Dan_Resin,"Please complete the following sentence: on YouTube Dan Resin obituary Review of Hail Dan Resin "
American_actors,Simon_Rex,"Please complete the following sentence: Simon Rex Cutright, also known as Dirt "
American_actors,Reynaldo_Rey,"Please complete the following sentence: Reynaldo Rey was an American actor, comedian, "
American_actors,Ernie_Reyes_Jr.,Please complete the following sentence: Ernie Reyes Jr. is an American actor and 
American_actors,Ernie_Reyes_Jr.,Please complete the following sentence: Ernie Reyes Jr.'s fight against the champion Anthony 
American_actors,Alex_Reymundo,Please complete the following sentence: Alex Reymundo is a Mexican-American comedian and 
American_actors,Burt_Reynolds,"Please complete the following sentence: ""Burt Reynolds Isn't Broke, but He's Got "
