Type,Name,Prompt
American_actresses,Lola_Falana,"Please complete the following sentence: on YouTube Lola Falana on IMDb Lola Falana at "
American_actresses,Frances_Farmer,Please complete the following sentence: Frances Farmer Presents eventually ended at the 
American_actresses,Glenda_Farrell,Please complete the following sentence: Glenda Farrell was an American actress of 
American_actresses,Glenda_Farrell,"Please complete the following sentence: ""Glenda Farrell Praised for Art in Best "
American_actresses,Glenda_Farrell,"Please complete the following sentence: “Glenda Farrell, Film Star, Dies at 66”, "
American_actresses,Sharon_Farrell,Please complete the following sentence: Sharon Farrell is an American television and 
American_actresses,Sharon_Farrell,"Please complete the following sentence: Sharon Farrell Hollywood Princess from Sioux City, "
American_actresses,Mia_Farrow,Please complete the following sentence: Interview with Mia Farrow about Darfur on 
American_actresses,Sherilyn_Fenn,"Please complete the following sentence: ""With Sherilyn Fenn, Twin Peaks came on "
American_actresses,Sherilyn_Fenn,"Please complete the following sentence: David Lynch, who once described Sherilyn Fenn "
American_actresses,Peggy_Feury,Please complete the following sentence: Peggy Feury was an American actress on 
American_actresses,Takayo_Fischer,"Please complete the following sentence: Takayo Fischer is an American stage, film "
American_actresses,Jennifer_Flavin,Please complete the following sentence: Jennifer Flavin Stallone is a former American 
American_actresses,Rhonda_Fleming,Please complete the following sentence: Rhonda Fleming is a retired American film/television 
American_actresses,Ann_Flood,"Please complete the following sentence: Ann Flood is an American actress, best "
American_actresses,Nina_Foch,Please complete the following sentence: Nina Foch was a Dutch-born American actress 
American_actresses,Jane_Fonda,Please complete the following sentence: The Leni Workout became the Jane Fonda 
American_actresses,Jane_Fonda,Please complete the following sentence: Jane Fonda's Workout became the highest selling 
American_actresses,Jane_Fonda,"Please complete the following sentence: Fonda said, ""The image of Jane Fonda, "
American_actresses,Jane_Fonda,"Please complete the following sentence: In 2001, she established the Jane Fonda "
American_actresses,Jane_Fonda,"Please complete the following sentence: Jane Fonda Profile at Turner Classic Movies About.com "
American_actresses,Anitra_Ford,Please complete the following sentence: Anitra Ford is an American former actress 
American_actresses,Maria_Ford,Please complete the following sentence: Maria Ford is a Latin American film 
American_actresses,Maria_Ford,Please complete the following sentence: Maria Ford worked extensively as a professional 
American_actresses,Sally_Forrest,"Please complete the following sentence: Sally Forrest, was an American film, stage "
American_actresses,Sally_Forrest,Please complete the following sentence: Sally Forrest at Glamour Girls of the 
American_actresses,Jodie_Foster,"Please complete the following sentence: ""Jodie Foster and Brooke Shields: ""New Ways "
American_actresses,Jodie_Foster,Please complete the following sentence: Jodie Foster in the online catalogue of 
American_actresses,Kimberly_Foster,"Please complete the following sentence: Kimberly Foster is an American actress, best "
American_actresses,Sara_Michael_Foster,"Please complete the following sentence: Sara Michael Foster is an American actress, best "
American_actresses,Sutton_Foster,"Please complete the following sentence: Time Magazine wrote: ""she's [Sutton Foster] got "
American_actresses,Jorja_Fox,"Please complete the following sentence: The banners read ""Keep Jorja Fox on "
American_actresses,Anne_Francis,Please complete the following sentence: Anne Francis was an American actress known 
American_actresses,Kay_Francis,"Please complete the following sentence: ISBN 0786411376, ISBN 978-0786411375 Callahan, Dan, Kay Francis: "
American_actresses,Kay_Francis,Please complete the following sentence: Kay Francis: I Can't Wait to Be 
American_actresses,Bonnie_Franklin,"Please complete the following sentence: Starring Bonnie Franklin, Valerie Bertinelli and Mackenzie "
American_actresses,Diane_Franklin,Please complete the following sentence: Diane Franklin is an American actress and 
American_actresses,Kathleen_Freeman,"Please complete the following sentence: Kathleen Freeman was an American film, television, "
American_actresses,Kathleen_Freeman,"Please complete the following sentence: Interview with Kathleen Freeman, TonyAwards.com; accessed December "
American_actresses,Soleil_Moon_Frye,"Please complete the following sentence: Soleil Moon Frye is an American actress, director "
American_actresses,Emma_Fuhrmann,Please complete the following sentence: Emma Fuhrmann is an American actress known 
American_actresses,Annette_Funicello,"Please complete the following sentence: In 1993, she opened the Annette Funicello "
American_actresses,Annette_Funicello,"Please complete the following sentence: Obituary from Disney D23 Annette Funicello at Brian's "
American_actresses,Eva_Gabor,"Please complete the following sentence: Eva Gabor was a Hungarian-American actress, businesswoman, "
American_actresses,Zsa_Zsa_Gabor,Please complete the following sentence: Zsa Zsa Gabor was a Hungarian-American actress and 
American_actresses,Jacqueline_Gadsden,Please complete the following sentence: Jacqueline Gadsden was an American film actress 
American_actresses,Lady_Gaga,"Please complete the following sentence: In turn, Versace calls Lady Gaga ""the "
American_actresses,Lady_Gaga,"Please complete the following sentence: The Global Language Monitor named ""Lady Gaga"" "
American_actresses,Lady_Gaga,"Please complete the following sentence: In his article ""Lady Gaga Pioneered Online "
American_actresses,Lady_Gaga,Please complete the following sentence: From the Pharaoh to Lady Gaga marking 
American_actresses,Rita_Gam,Please complete the following sentence: Rita Gam was an American film and 
American_actresses,Ava_Gardner,"Please complete the following sentence: Additionally, Ava Gardner won the Silver Shell "
American_actresses,Ava_Gardner,Please complete the following sentence: Grabtown Girl: Ava Gardner's North Carolina Childhood 
American_actresses,Ava_Gardner,"Please complete the following sentence: ""Conversations with Ava Gardner"", CreateSpace; accessed August "
American_actresses,Ava_Gardner,"Please complete the following sentence: Ava Gardner at Find a Grave Ava Gardner "
American_actresses,Ava_Gardner,"Please complete the following sentence: Ava Gardner Museum, avagardner.org; accessed September 13, "
American_actresses,Judy_Garland,"Please complete the following sentence: Judy Garland was an American actress, singer, "
American_actresses,Judy_Garland,"Please complete the following sentence: The first, titled The Judy Garland Show, "
American_actresses,Judy_Garland,"Please complete the following sentence: The Judy Garland Show was critically praised, "
American_actresses,Judy_Garland,Please complete the following sentence: Judy Garland: A Pyramid Illustrated History of 
American_actresses,Judy_Garland,Please complete the following sentence: Judy Garland: The Secret Life of an 
American_actresses,Peggy_Ann_Garner,"Please complete the following sentence: ""Plain Beautiful: The Life of Peggy Ann "
American_actresses,Betty_Garrett,"Please complete the following sentence: Betty Garrett was an American actress, comedian, "
American_actresses,Betty_Garrett,"Please complete the following sentence: Betty Garrett had one granddaughter, Madison Claire "
American_actresses,Betty_Garrett,Please complete the following sentence: Betty Garrett and Other Songs: A Life 
American_actresses,Greer_Garson,Please complete the following sentence: Eileen Evelyn Greer Garson  was a 
American_actresses,Erica_Gavin,"Please complete the following sentence: Erica Gavin, is an American film actress "
American_actresses,Rebecca_Gayheart,Please complete the following sentence: Rebecca Gayheart is an American fashion model 
American_actresses,Sami_Gayle,"Please complete the following sentence: ""Sami Gayle: Weston-raised and now starring in "
American_actresses,Janet_Gaynor,"Please complete the following sentence: Janet Gaynor was an American film, stage "
American_actresses,Janet_Gaynor,"Please complete the following sentence: Her headstone reads ""Janet Gaynor Gregory"", her "
American_actresses,Mitzi_Gaynor,"Please complete the following sentence: Mitzi Gaynor is an American actress, singer, "
American_actresses,Mitzi_Gaynor,Please complete the following sentence: Mitzi Gaynor is mentioned on The Marvelous 
American_actresses,Barbara_Bel_Geddes,Please complete the following sentence: Barbara Bel Geddes was an American stage and 
American_actresses,Gladys_George,Please complete the following sentence: Gladys George was an American actress of 
American_actresses,Lynda_Day_George,"Please complete the following sentence: Thereafter, she became Lynda Day George and co-starred "
American_actresses,Lynda_Day_George,Please complete the following sentence: The working title is Lynda Day George: A 
American_actresses,Estelle_Getty,"Please complete the following sentence: Estelle Gettleman, known professionally as Estelle Getty, "
American_actresses,Cynthia_Gibb,Please complete the following sentence: Cynthia Gibb is an American actress and 
American_actresses,Debbie_Gibson,"Please complete the following sentence: Debbie Gibson grew up in suburban Merrick, "
American_actresses,Kelli_Giddish,"Please complete the following sentence: Kelli Giddish is an American television, stage, "
American_actresses,Sara_Gilbert,"Please complete the following sentence: Sara Gilbert is an American actress, director, "
American_actresses,Sandra_Giles,"Please complete the following sentence: Sandra Giles, born Lelia Bernice Giles, was "
American_actresses,Alexie_Gilmore,Please complete the following sentence: Alexie Gilmore is an American actress who 
American_actresses,Dorothy_Gish,Please complete the following sentence: Dorothy Gish was noted as a fine 
American_actresses,Carlin_Glynn,Please complete the following sentence: Carlin Glynn is an American singer and 
American_actresses,Whoopi_Goldberg,Please complete the following sentence: The show was retitled Whoopi Goldberg for 
American_actresses,Whoopi_Goldberg,Please complete the following sentence: Whoopi Goldberg: Her Journey from Poverty to 
American_actresses,Selena_Gomez,Please complete the following sentence: Selena Gomez & the Scene released their 
American_actresses,Selena_Gomez,Please complete the following sentence: Selena Gomez & the Scene released their 
American_actresses,Ruth_Gordon,"Please complete the following sentence: Ruth Gordon Jones was an American film, "
American_actresses,Gloria_Grahame,"Please complete the following sentence: Gloria Grahame Hallward, known professionally as Gloria "
American_actresses,Greer_Grammer,Please complete the following sentence: Kandace Greer Grammer is an American actress 
American_actresses,Ariana_Grande,"Please complete the following sentence: Ariana Grande-Butera is an American singer, songwriter, "
American_actresses,Beth_Grant,Please complete the following sentence: Beth Grant is an American character actress 
American_actresses,Lee_Grant,Please complete the following sentence: Lee Grant is an American Oscar- and 
American_actresses,Erin_Gray,Please complete the following sentence: Erin Gray is an American actress whose 
American_actresses,Virginia_Grey,Please complete the following sentence: Virginia Grey was an American actress who 
American_actresses,Corinne_Griffith,"Please complete the following sentence: Corinne Griffith was an American film actress, "
American_actresses,Ann_Morgan_Guilbert,"Please complete the following sentence: Ann Morgan Guilbert, sometimes credited as Ann Guilbert, "
American_actresses,Jasmine_Guy,"Please complete the following sentence: Jasmine Guy is an American actress, director, "
American_actresses,Shelley_Hack,"Please complete the following sentence: In 1997, Hack founded the Shelley Hack "
American_actresses,Sara_Haden,Please complete the following sentence: Sara Haden was a character actress of  
American_actresses,Sara_Haden,"Please complete the following sentence: Sara Haden died on September 15, 1981 "
American_actresses,Jean_Hagen,Please complete the following sentence: Jean Hagen was an American actress best 
American_actresses,Kathryn_Hahn,"Please complete the following sentence: Kathryn Hahn is an American actress, comedian, "
American_actresses,Leisha_Hailey,Please complete the following sentence: Leisha Hailey is an American actress and 
American_actresses,Veronica_Hamel,Please complete the following sentence: Veronica Hamel is an American actress and 
American_actresses,Barbara_Hancock,Please complete the following sentence: Barbara Hancock is an American actress and 
American_actresses,Melora_Hardin,Please complete the following sentence: Melora Hardin is an American actress and 
American_actresses,Ann_Harding,"Please complete the following sentence: Ann Harding was an American theatre, motion "
American_actresses,Jean_Harlow,Please complete the following sentence: Jean Harlow was an American actress and 
American_actresses,Jean_Harlow,"Please complete the following sentence: In December 1928, Harlean as Jean Harlow "
American_actresses,Jean_Harlow,Please complete the following sentence: That Jean Harlow sure was a good 
American_actresses,Jessica_Harper,"Please complete the following sentence: Jessica Harper is an American actress, producer, "
American_actresses,Harriet_Sansom_Harris,"Please complete the following sentence: Harriet Sansom Harris, often credited as Harriet Harris, "
American_actresses,Kathryn_Harrold,Please complete the following sentence: Kathryn Harrold is an American counselor and 
American_actresses,Melissa_Joan_Hart,"Please complete the following sentence: Melissa Joan Hart is an American actress, producer "
American_actresses,Mariette_Hartley,"Please complete the following sentence: ""Mariette Hartley's autobiography and John B. Watson"" "
American_actresses,Elizabeth_Hartman,Please complete the following sentence: Mary Elizabeth Hartman was an American actress 
American_actresses,Lisa_Hartman,Please complete the following sentence: Lisa Hartman Black is an American actress 
American_actresses,Lisa_Hartman,"Please complete the following sentence: In April 2011, her albums Lisa Hartman, "
American_actresses,Marcia_Haufrecht,"Please complete the following sentence: Marcia Haufrecht is an American actress, playwright "
American_actresses,Marcia_Haufrecht,Please complete the following sentence: Marcia Haufrecht at the Wisconsin Historical Society's 
American_actresses,Wanda_Hawley,Please complete the following sentence: Wanda Hawley was a veteran American actress 
American_actresses,Kali_Hawk,"Please complete the following sentence: Kali Hawk is an American actress, comedian "
American_actresses,Salma_Hayek,Please complete the following sentence: Salma Hayek Pinault is a Mexican and 
American_actresses,Salma_Hayek,"Please complete the following sentence: In the movie, Salma Hayek plays one "
American_actresses,Allison_Hayes,Please complete the following sentence: Allison Hayes was an American film and 
American_actresses,Helen_Hayes,Please complete the following sentence: Helen Hayes MacArthur was an American actress 
American_actresses,Helen_Hayes,"Please complete the following sentence: The annual Helen Hayes Awards, which have "
American_actresses,Helen_Hayes,Please complete the following sentence: Helen Hayes is regarded as one of 
American_actresses,Helen_Hayes,Please complete the following sentence: Parts of the original Helen Hayes Theatre 
American_actresses,Helen_Hayes,Please complete the following sentence: She served on the Helen Hayes Hospital 
American_actresses,Susan_Hayward,Please complete the following sentence: Susan Hayward was an American actress and 
American_actresses,Susan_Hayward,Please complete the following sentence: Susan Hayward performed in the musical biography 
American_actresses,Rita_Hayworth,Please complete the following sentence: Rita Hayworth was an American actress and 
American_actresses,Rita_Hayworth,"Please complete the following sentence: Hill later wrote Rita Hayworth: A Memoir, "
American_actresses,Rita_Hayworth,"Please complete the following sentence: Being Rita Hayworth: Labor, Identity, and Hollywood "
American_actresses,Rita_Hayworth,Please complete the following sentence: Rita Hayworth: A Pyramid Illustrated History of 
American_actresses,Rita_Hayworth,Please complete the following sentence: The Films of Rita Hayworth: The Legend 
American_actresses,Shari_Headley,Please complete the following sentence: Shari Headley is an American actress and 
American_actresses,Anne_Heche,"Please complete the following sentence: In 2009, Anne Heche told The New "
American_actresses,Jessica_Hecht,Please complete the following sentence: Jessica Hecht is an American actress and 
American_actresses,Eileen_Heckart,Please complete the following sentence: Eileen Heckart was an American actress whose 
American_actresses,Eileen_Heckart,"Please complete the following sentence: In 2005, the Eileen Heckart Drama for "
American_actresses,Mariel_Hemingway,Please complete the following sentence: Mariel Hemingway's Healthy Living from the Inside 
American_actresses,Zulay_Henao,Please complete the following sentence: Zulay Henao is a Colombian-American film and 
American_actresses,Elaine_Hendrix,"Please complete the following sentence: Katherine Elaine Hendrix is an American actress, "
American_actresses,Audrey_Hepburn,Please complete the following sentence: Audrey Hepburn was a British actress and 
American_actresses,Audrey_Hepburn,Please complete the following sentence: Gardens of the World with Audrey Hepburn 
American_actresses,Audrey_Hepburn,Please complete the following sentence: Sean Ferrer founded the Audrey Hepburn Children's 
American_actresses,Audrey_Hepburn,"Please complete the following sentence: In the late 1950s, Audrey Hepburn popularised "
American_actresses,Audrey_Hepburn,Please complete the following sentence: Dutch Girl: Audrey Hepburn and World War 
American_actresses,Audrey_Hepburn,"Please complete the following sentence: Growing Up with Audrey Hepburn: Text, Audience, "
American_actresses,Audrey_Hepburn,Please complete the following sentence: An American in Paris: Audrey Hepburn and 
American_actresses,Audrey_Hepburn,"Please complete the following sentence: Fifth Avenue, 5 A.M.: Audrey Hepburn, Breakfast "
American_actresses,Audrey_Hepburn,Please complete the following sentence: Audrey Hepburn at the TCM Movie Database 
American_actresses,Katharine_Hepburn,Please complete the following sentence: The center awards the annual Katharine Hepburn 
American_actresses,Katharine_Hepburn,Please complete the following sentence: The Katharine Hepburn Cultural Arts Center was 
American_actresses,Barbara_Hershey,"Please complete the following sentence: Rigby went on to say, ""Barbara Hershey "
American_actresses,Jennifer_Love_Hewitt,"Please complete the following sentence: Jennifer Love Hewitt is an American actress, producer "
American_actresses,Marianna_Hill,Please complete the following sentence: Marianna Hill is a retired American actress 
American_actresses,Connie_Hines,"Please complete the following sentence: Connie Hines was an American actress, best "
American_actresses,Ashley_Hinshaw,Please complete the following sentence: Ashley Hinshaw is an American actress and 
American_actresses,Brooke_Hogan,"Please complete the following sentence: The album, Brooke Hogan: This Voice, was "
American_actresses,Laurie_Holden,"Please complete the following sentence: Heather Laurie Holden is an American actress, "
American_actresses,Judy_Holliday,"Please complete the following sentence: Judy Holliday was an American actress, comedian, "
American_actresses,Katie_Holmes,"Please complete the following sentence: The film stars Katie Holmes, Stefania LaVie "
American_actresses,Darla_Hood,Please complete the following sentence: Darla Hood then went solo with singing 
American_actresses,Miriam_Hopkins,Please complete the following sentence: Ellen Miriam Hopkins was an American actress 
American_actresses,Hedda_Hopper,Please complete the following sentence: Hedda Hopper was an American gossip columnist 
American_actresses,Hedda_Hopper,"Please complete the following sentence: Her column, entitled ""Hedda Hopper's Hollywood"", debuted "
American_actresses,Hedda_Hopper,"Please complete the following sentence: ""Hedda Hopper, Hollywood Gossip, and the Politics "
American_actresses,Lena_Horne,Please complete the following sentence: Lena Horne was the first African-American elected 
American_actresses,Whitney_Houston,"Please complete the following sentence: Her first two studio albums, Whitney Houston "
American_actresses,Whitney_Houston,"Please complete the following sentence: In 1989, Houston formed The Whitney Houston "
American_actresses,Whitney_Houston,"Please complete the following sentence: ""Whitney Houston was blessed with an astonishing "
American_actresses,Whitney_Houston,"Please complete the following sentence: ""An early 'I' in Whitney Houston's 'I "
American_actresses,Whitney_Houston,"Please complete the following sentence: Brandy stated, ""The first Whitney Houston CD "
American_actresses,Whitney_Houston,Please complete the following sentence: I wanted to sing like Whitney Houston 
American_actresses,Bryce_Dallas_Howard,"Please complete the following sentence: Bryce Dallas Howard is an American actress, director "
American_actresses,Kelly_Hu,Please complete the following sentence: Kelly Hu won the title of Miss 
American_actresses,Season_Hubley,Please complete the following sentence: Season Hubley is an American actress and 
American_actresses,Jennifer_Hudson,"Please complete the following sentence: With the March 2007 issue, Jennifer Hudson "
American_actresses,Jennifer_Hudson,"Please complete the following sentence: Her debut studio album, Jennifer Hudson, was "
American_actresses,Jennifer_Hudson,"Please complete the following sentence: ""Jennifer Hudson is the defining voice of "
American_actresses,Josephine_Hull,Please complete the following sentence: Marie Josephine Hull was an American stage 
American_actresses,Gayle_Hunnicutt,"Please complete the following sentence: Gayle Hunnicutt, Lady Jenkins,, is an American "
American_actresses,Bonnie_Hunt,"Please complete the following sentence: The Bonnie Hunt Show premiered on Monday, "
American_actresses,Bonnie_Hunt,Please complete the following sentence: The Bonnie Hunt Show taped in Culver 
American_actresses,Bonnie_Hunt,"Please complete the following sentence: In its first year, The Bonnie Hunt "
American_actresses,Holly_Hunter,Please complete the following sentence: Holly Hunter is an American actress and 
American_actresses,Kaki_Hunter,"Please complete the following sentence: Kaki Hunter is an American actress, architect, "
American_actresses,Kim_Hunter,"Please complete the following sentence: Kim Hunter was an American film, theatre, "
American_actresses,Kim_Hunter,Please complete the following sentence: An eponymously named Kim Hunter Road can 
American_actresses,Mary_Beth_Hurt,Please complete the following sentence: Mary Beth Hurt is an American actress of 
American_actresses,Anjelica_Huston,"Please complete the following sentence: Anjelica Huston is an American actress, director, "
American_actresses,Kathy_Ireland,"Please complete the following sentence: By 2004, kathy ireland Worldwide was marketing "
American_actresses,Kathy_Ireland,"Please complete the following sentence: Since that time, Kathy Ireland Home by "
American_actresses,Kathy_Ireland,Please complete the following sentence: In 2020 Kathy Ireland Released her first 
American_actresses,Kathy_Ireland,Please complete the following sentence: Kathy Ireland Joins the National Pediatric Cancer 
American_actresses,Janet_Jackson,"Please complete the following sentence: Her debut album, Janet Jackson, was released "
American_actresses,Janet_Jackson,Please complete the following sentence: And who could dispute that Janet Jackson 
American_actresses,Janet_Jackson,"Please complete the following sentence: Director Peter Segal stated ""Janet Jackson was "
American_actresses,Kate_Jackson,Please complete the following sentence: Lucy Kate Jackson is an American actress 
American_actresses,Victoria_Jackson,"Please complete the following sentence: Victoria Jackson is an American actress, comedian, "
American_actresses,Scarlett_Johansson,"Please complete the following sentence: Entertainment Weekly's Thom Geier wrote, ""Scarlett Johansson "
American_actresses,Amy_Jo_Johnson,"Please complete the following sentence: Amy Jo Johnson is an American-Canadian actress, filmmaker, "
American_actresses,Sandy_Johnson,Please complete the following sentence: Sandy Johnson is an American model and 
American_actresses,Angelina_Jolie,"Please complete the following sentence: Angelina Jolie is an American actress, filmmaker, "
American_actresses,Anissa_Jones,Please complete the following sentence: Mary Anissa Jones was an American child 
American_actresses,Carolyn_Jones,Please complete the following sentence: Carolyn Jones was cremated on August 4 
American_actresses,Cherry_Jones,Please complete the following sentence: Cherry Jones – Downstage Center interview at 
American_actresses,Jasmine_Cephas_Jones,Please complete the following sentence: Jasmine Cephas Jones is an American actress and 
American_actresses,Jill_Marie_Jones,Please complete the following sentence: Jill Marie Jones is an American actress and 
American_actresses,Marcia_Mae_Jones,Please complete the following sentence: Marcia Mae Jones was an American actor whose 
American_actresses,Marcia_Mae_Jones,"Please complete the following sentence: Marcia Mae Jones blossomed into a wide-eyed, blonde, "
American_actresses,Marcia_Mae_Jones,Please complete the following sentence: Marcia Mae Jones appeared in Barnaby Jones; episode 
American_actresses,Marcia_Mae_Jones,Please complete the following sentence: Demetria Fulton previewed Marcia Mae Jones' appearance in 
American_actresses,Rashida_Jones,"Please complete the following sentence: Rashida Jones attended Harvard University, where she "
American_actresses,Ashley_Judd,Please complete the following sentence: Ashley Judd is an American actress and 
American_actresses,Ashley_Judd,Please complete the following sentence: They divorced in 2013.Ashley Judd is also 
American_actresses,Ashley_Judd,Please complete the following sentence: The op-ed is excerpted from Ashley Judd's 
American_actresses,Ashley_Judd,Please complete the following sentence: Works by or about Ashley Judd in 
American_actresses,Madeline_Kahn,Please complete the following sentence: Madeline Kahn had two half-siblings: Jeffrey and 
American_actresses,Elena_Kampouris,"Please complete the following sentence: ""Growing Up Greek: Elena Kampouris Stars in "
American_actresses,Elena_Kampouris,"Please complete the following sentence: ""Greek Actress Elena Kampouris is True to "
American_actresses,Chelsea_Kane,Please complete the following sentence: Chelsea Kane is an American actress and 
American_actresses,Chelsea_Kane,"Please complete the following sentence: On the finale, Chelsea Kane received third "
American_actresses,Mitzi_Kapture,"Please complete the following sentence: Mitzi Kapture is an American actress, known "
American_actresses,Lainie_Kazan,Please complete the following sentence: Lainie Kazan is an American actress and 
American_actresses,Jane_Kean,Please complete the following sentence: Jane Kean was an American actress and 
American_actresses,Jane_Kean,Please complete the following sentence: Jane Kean was the sister-in-law of actor 
American_actresses,Staci_Keanan,Please complete the following sentence: Staci Keanan is an American deputy district 
American_actresses,Diane_Keaton,Please complete the following sentence: Then there is Diane Keaton in Looking 
American_actresses,Diane_Keaton,Please complete the following sentence: Diane Keaton acts on a different plane 
American_actresses,Diane_Keaton,"Please complete the following sentence: Annie Hall, and with her Diane Keaton, "
American_actresses,Sally_Kellerman,"Please complete the following sentence: Sally Kellerman adopted Claire on January 30, "
American_actresses,Grace_Kelly,Please complete the following sentence: Kelly is mentioned in Grace Kelly Blues 
American_actresses,Grace_Kelly,Please complete the following sentence: Grace Kelly: Icon of Style to Royal 
American_actresses,Nancy_Kelly,Please complete the following sentence: Nancy Kelly and Jack Kelly bore an 
American_actresses,Barbara_Kent,"Please complete the following sentence: Barbara Kent was a Canadian-American film actress, "
American_actresses,Joanna_Kerns,Please complete the following sentence: Joanna Kerns is an American actress and 
American_actresses,Joanna_Kerns,"Please complete the following sentence: ""Joanna Kerns:  At Long Last Love"" "
American_actresses,Margot_Kidder,"Please complete the following sentence: ""Margot Kidder,"" New York Times, December 27, "
American_actresses,Laura_Kightlinger,"Please complete the following sentence: Laura Kightlinger is an American actress, comedian, "
American_actresses,Adrienne_King,"Please complete the following sentence: Adrienne King is an American film, stage, "
American_actresses,Jaime_King,Please complete the following sentence: Jaime King is an American actress and 
American_actresses,Sally_Kirkland,"Please complete the following sentence: Sally Kirkland is an American film, television "
American_actresses,Eartha_Kitt,"Please complete the following sentence: Eartha Kitt was an American singer, actress, "
American_actresses,Eartha_Kitt,"Please complete the following sentence: A long-time Connecticut resident, Eartha Kitt lived "
American_actresses,Eartha_Kitt,"Please complete the following sentence: ""Harold Pinter and Eartha Kitt, artists and "
American_actresses,Hayley_Kiyoko,"Please complete the following sentence: Hayley Kiyoko Alcroft is an American singer, "
American_actresses,Karen_Kopins,Please complete the following sentence: Karen Kopins Shaw is an American actress 
American_actresses,Gladys_Knight,"Please complete the following sentence: In their early Motown career, Gladys Knight "
American_actresses,Gladys_Knight,Please complete the following sentence: Gladys Knight stated in her memoirs that 
American_actresses,Gladys_Knight,Please complete the following sentence: In 1983 Gladys Knight and the Pips 
American_actresses,Gladys_Knight,Please complete the following sentence: Gladys Knight & the Pips were inducted 
American_actresses,Gladys_Knight,Please complete the following sentence: Gladys Knight & Ron Winans' Chicken & 
American_actresses,Gladys_Knight,"Please complete the following sentence: At Home With Gladys Knight, McGraw-Hill, 2001 "
American_actresses,Shirley_Knight,Please complete the following sentence: Shirley Knight Hopkins was an American actress 
American_actresses,Nancy_Kovack,Please complete the following sentence: Nancy Kovack is a retired American film 
American_actresses,Nancy_Kovack,"Please complete the following sentence: Nancy Kovack at Memory Alpha Nancy Kovack at "
American_actresses,Jane_Krakowski,Please complete the following sentence: Jane Krakowski is an American actress and 
American_actresses,Mila_Kunis,"Please complete the following sentence: MacFarlane added: ""What Mila Kunis brought to "
American_actresses,Nancy_Kwan,"Please complete the following sentence: During Christmas of that year, Nancy Kwan "
American_actresses,Cheryl_Ladd,"Please complete the following sentence: Cheryl Ladd is an American actress, singer "
American_actresses,Hedy_Lamarr,"Please complete the following sentence: Hedy Lamarr, born Hedwig Eva Maria Kiesler, "
American_actresses,Hedy_Lamarr,"Please complete the following sentence: Photoplay wrote, ""As Delilah, Hedy Lamarr is "
American_actresses,Hedy_Lamarr,"Please complete the following sentence: A documentary film, Calling Hedy Lamarr, was "
American_actresses,Hedy_Lamarr,Please complete the following sentence: The device was codenamed the Hedy Lamarr.The 
American_actresses,Hedy_Lamarr,"Please complete the following sentence: The Life and Inventions of Hedy Lamarr, "
American_actresses,Dorothy_Lamour,Please complete the following sentence: Mary Leta Dorothy Lamour was an American 
American_actresses,Ricki_Noel_Lander,"Please complete the following sentence: Ricki Noel Lander is an American actress, model, "
American_actresses,Audrey_Landers,Please complete the following sentence: Audrey Landers is an American actress and 
American_actresses,Judy_Landers,Please complete the following sentence: Judy Landers is an American film and 
American_actresses,Diane_Lane,"Please complete the following sentence: On August 22, 2014, Diane Lane was "
American_actresses,Priscilla_Lane,"Please complete the following sentence: Priscilla Lane was an American actress, and "
American_actresses,Priscilla_Lane,"Please complete the following sentence: Titled The Priscilla Lane Show, she chatted "
American_actresses,Jessica_Lange,"Please complete the following sentence: She commented, ""Jessica Lange already has two "
American_actresses,Jessica_Lange,"Please complete the following sentence: ""Jessica Lange – Biography – Highest Rated "
American_actresses,Angela_Lansbury,Please complete the following sentence: Angela Lansbury's Positive Moves: My Personal Plan 
American_actresses,Louise_Lasser,Please complete the following sentence: Louise Lasser's family was Jewish and Lasser 
American_actresses,Louise_Latham,"Please complete the following sentence: Louise Latham was an American actress, perhaps "
American_actresses,Queen_Latifah,"Please complete the following sentence: After high school, Queen Latifah attended classes "
American_actresses,Queen_Latifah,"Please complete the following sentence: 2011 saw Queen Latifah sing ""Who Can "
American_actresses,Queen_Latifah,"Please complete the following sentence: On January 6, 2014, The Queen Latifah "
American_actresses,Queen_Latifah,"Please complete the following sentence: For her work, Queen Latifah received a "
American_actresses,Queen_Latifah,Please complete the following sentence: Queen Latifah produced the 2007 film The 
American_actresses,Queen_Latifah,"Please complete the following sentence: Queen Latifah is a contralto, and she "
American_actresses,Queen_Latifah,"Please complete the following sentence: Apart from singing, Queen Latifah has written "
American_actresses,Queen_Latifah,"Please complete the following sentence: Queen Latifah became an influence to R&B, "
American_actresses,Ashley_Laurence,Please complete the following sentence: Ashley Laurence is an American actress and 
American_actresses,Oona_Laurence,Please complete the following sentence: Oona Laurence is an American actress who 
American_actresses,Piper_Laurie,Please complete the following sentence: Piper Laurie is an American stage and 
American_actresses,Linda_Lavin,Please complete the following sentence: Linda Lavin is an American actress and 
American_actresses,Linda_Lavin,"Please complete the following sentence: In 1997, Lavin founded The Linda Lavin "
American_actresses,Barbara_Lawrence,Please complete the following sentence: Barbara Lawrence died of kidney failure on 
American_actresses,Jennifer_Lawrence,"Please complete the following sentence: In 2015, she founded the Jennifer Lawrence "
American_actresses,Cloris_Leachman,Please complete the following sentence: Cloris Leachman is an American actress and 
American_actresses,Michael_Learned,"Please complete the following sentence: Michael Learned is an American actress, known "
American_actresses,Gwen_Lee,Please complete the following sentence: Gwen Lee was an American stage and 
